,calendar,fomc_day,fomc_release,fomc_since_inv,fomc_until_inv,har_ma,numobs,sumabsret,sumautocov,sumbipow,sumpret2,sumret,sumret3,sumret4,sumvolume,vix,vix3m,vvix
2019-01-08,0.022866495078745313,0.01158885398497528,1.2026405196206915e-07,0.008717150730099276,0.012735100219567903,0.3097606899172867,0.005611589479103318,0.13315858072417247,0.052199041526378824,0.04288752589580796,0.056491214448192495,0.0884915215740186,0.03881419097428912,0.10529736483350009,0.02122962989029958,0.051371020099364895,0.01886531138153686,0.019914598978609446
2019-01-09,0.023506606470537296,0.011602925188600137,1.2215614974827207e-07,0.0086378467806867,0.012595628367142347,0.30930777960460576,0.005627493934596707,0.13196138051246922,0.052459613210104075,0.043146768037369734,0.05654726117331618,0.08754429361512901,0.03881557407604483,0.10506539545306796,0.021587189145623627,0.0521630282884129,0.019462223082703654,0.01996887090344
2019-01-10,0.02337805751260811,0.011700596359263423,1.243836175601878e-07,0.00862932622826049,0.012538607801199633,0.30803724303299507,0.005680005680339076,0.13083119259611417,0.053005355489312254,0.04332992608069297,0.05654542618592075,0.08825014199290751,0.03840101771334758,0.10491902957854608,0.02172205790984453,0.052950324202987,0.020089689583460964,0.0199918776685829
2019-01-11,0.023615919387495774,0.011806785473385114,1.26718248074605e-07,0.008666774195276913,0.012537012683087972,0.30839172758935834,0.005713559049714015,0.13081758067934815,0.052400659935843086,0.04401598306902338,0.05596583071701184,0.08617882074662613,0.03800009931916847,0.10512198167635654,0.022591663901075906,0.05341083691897911,0.02078106843820648,0.019983569501794612
2019-01-14,0.023524515970717263,0.011776856864535218,1.2750472341895486e-07,0.00863624479175485,0.012446294199173051,0.3097041663297491,0.005628741511961993,0.1310904520070393,0.051875158419649396,0.04449844630287489,0.05537696595641321,0.08485083676432413,0.03803510940886745,0.10505722509556435,0.023121152658593856,0.05330731203832331,0.02127152538750761,0.019798868788227706
2019-01-15,0.02385543922453386,0.012079374388270421,1.3197037857278632e-07,0.008889111564418885,0.012774263520473202,0.3078831877035449,0.005704881904411439,0.1299677663248392,0.0530123490510601,0.04458746136785061,0.05561819550803156,0.08181765399046496,0.03808696082786337,0.10615745029953057,0.023121764069570897,0.05426051695820565,0.02229531500290823,0.01988817632364355
2019-01-16,0.025884903702957703,0.012906369606088874,1.4249920918972614e-07,0.009585830528751617,0.013751742130079216,0.2913754792736904,0.00611164141751838,0.12356019996009546,0.056149286630629715,0.04411393679851693,0.05699833528638201,0.08779430506985525,0.03873548282393393,0.10667219341171018,0.02477413595375934,0.05684353553333279,0.024220685083880557,0.02052179428960861
2019-01-17,0.02682218589255833,0.0133439368860761,1.4890046120577466e-07,0.010034370449370077,0.014401898972046134,0.2876269723172227,0.006308546357799288,0.12074011673741024,0.056703640313799694,0.044518450770040345,0.05674275841044936,0.08834940207963309,0.038956180575344085,0.10566225592700297,0.0258088247418787,0.05777198373429306,0.02552672640798723,0.020681600526627212
2019-01-18,0.02664856079321554,0.013380739541731128,1.4934735518074088e-07,0.010179635440733074,0.014495079159712602,0.2895655012085753,0.006237368730942415,0.12155756634086126,0.05616304014735646,0.04506972045666232,0.05587998547110349,0.08837390350302708,0.03763928696236019,0.10491205893785942,0.026298515678396684,0.05700805636330292,0.02613629024389873,0.020454541672906258
2019-01-22,0.026180672028228946,0.013271892809920893,1.48675947691865e-07,0.01029186591141161,0.014527587456898104,0.2939408074012083,0.006116114892012391,0.12269693093370301,0.05503944050437698,0.04438626179522482,0.05537407938007119,0.08675073741664203,0.03730504673904192,0.10445708851672557,0.02623375517060333,0.05671140938219944,0.02647456864807646,0.020241592337707195
2019-01-23,0.025702379771799847,0.013214320439540706,1.486259664282499e-07,0.010448427321346805,0.014642496156637298,0.2964949687053449,0.005959777692902936,0.12255775752286434,0.054602599320475495,0.044125084081362384,0.05470280436765602,0.08738164984077303,0.03657744935172075,0.10351335374777466,0.026158585461283138,0.05695775259912127,0.0269182530376152,0.020042191955814796
2019-01-24,0.025531322396981342,0.013274225318688727,1.4992548195928923e-07,0.01069129620872342,0.014927523585024504,0.2987214429434408,0.005820145576570055,0.121747810085003,0.05436659752703261,0.0438665693094921,0.054288142963347684,0.08674607042985269,0.03649425347593073,0.10260167914914178,0.026405048303812895,0.05708912097251793,0.02760264679982153,0.019825955029136293
2019-01-25,0.02589203217607475,0.013192999542772069,1.4968158013007132e-07,0.010814472757585845,0.015107275375376443,0.3021013660044839,0.005605560169584105,0.12240148490893309,0.053082066573329874,0.04387696830976846,0.05370783966463617,0.08617469946889399,0.03535581885046058,0.1019914685496113,0.026740808152696322,0.056365077616521354,0.02809461653075752,0.019495295666934025
2019-01-28,0.025947646501548228,0.013087041592963854,1.49174880382531e-07,0.010912398656524458,0.015360181534143438,0.3048451771112922,0.005367248700002356,0.12310432277618663,0.05248762724518807,0.04306571321776686,0.05306184886761112,0.08581696263512503,0.035247605982893476,0.10169424772086637,0.02625722589900511,0.05600277796823469,0.02837414047303427,0.019367683942733343
2019-01-29,0.026297509448509875,0.013176794121901094,1.5074499382660314e-07,0.011168317979076062,0.016012862968946318,0.3063224661240232,0.005219653638742096,0.12308003143299534,0.05162346916748225,0.04311300499335908,0.05225946804844348,0.08447647825474756,0.034604718924600104,0.10086651164645001,0.026952501071428794,0.05622774897214166,0.029055858379010154,0.019542454083149093
2019-01-30,0.026711225136431732,0.014233421613718645,1.9730355367596665e-07,0.011566931879498706,0.01693123329679491,0.30570578859474573,0.005102349138246144,0.12262331274896221,0.05195461500443058,0.04347818931026663,0.05190900528134194,0.08116995340334064,0.03454714087067057,0.09941333435113252,0.027759288509121027,0.05677257377581374,0.030241641482840524,0.019879798299090205
2019-01-31,0.02853888229804755,0.014412089632470489,1.981490106719817e-07,0.012102208999215363,0.01727908839095335,0.3072920193040476,0.004838227534104393,0.12351229433686638,0.051768214206112245,0.04332823248933323,0.05092619974139765,0.07958119462763416,0.033821518866073375,0.09874086207788449,0.02754549404316872,0.055814310010796606,0.030682058117360612,0.019816907175523087
2019-02-01,0.029513658773910326,0.015023743276759302,2.0437759604901115e-07,0.01289093134828941,0.018275434036960622,0.30521289892333675,0.0047452620769976315,0.12185552612861038,0.05148282399846833,0.04276255098107177,0.05054231035560032,0.08104997338262744,0.0332637922819112,0.09693546169245264,0.028125297736196236,0.05595103339455313,0.032060229933817054,0.020308867300841426
2019-02-04,0.0300192073252065,0.015244968222442201,2.0745789783383686e-07,0.013462346972014387,0.019170460873992528,0.3087298779627955,0.004655836685060597,0.12219211390913232,0.05178127317794044,0.04255997963549279,0.0501298404658923,0.07766809175416553,0.03195210667166466,0.09577713868078983,0.027682215449118443,0.055472062431224496,0.03307117811217509,0.020431094212994515
2019-02-05,0.03059450744084898,0.01539015981608388,2.0947264964491456e-07,0.01383616846647414,0.019919206251338837,0.31113432928148177,0.004598661431445121,0.12175506671209389,0.05248349370087273,0.04208899463249079,0.049224838669313195,0.0767600513529535,0.0313027310424748,0.09390786608097881,0.02776230345593226,0.05487885324514112,0.033846745663903326,0.020515813283523265
2019-02-06,0.029701392004770143,0.015292833327187411,2.079328916784266e-07,0.013908100115501504,0.0202725055681835,0.3153886997662882,0.004422383286386632,0.12299565774851773,0.05196104423480111,0.04197488176114408,0.04860573607574676,0.07617285475822552,0.030191556331034798,0.09330088731045005,0.027551437937349516,0.05386496634039943,0.03392299112587287,0.020471864375249157
2019-02-07,0.030093338361152557,0.015346758071304489,2.0851903395518087e-07,0.014050509388437882,0.02075214743517631,0.3139242115742192,0.0042863902533837395,0.12294053220973357,0.05149380808742017,0.041901209547327796,0.048291480371625436,0.07674436397896266,0.030534321965321912,0.09352569942253672,0.027728811388531036,0.05351075671528998,0.03421397651558374,0.020661476194959
2019-02-08,0.029598548459758223,0.015359470603450508,2.0856091484675506e-07,0.014094787191038167,0.021097467298907876,0.3169859947746852,0.004128311981093088,0.12276221071051578,0.051853910493436864,0.04152478904190468,0.047059845222682,0.0769018524339964,0.030645577953658677,0.0919446726072014,0.028026013388422786,0.05290877011373384,0.03449509113968213,0.020612478024917526
2019-02-11,0.02967109408692347,0.015367466256706427,2.0857723891229016e-07,0.014084390304091142,0.02133617254536316,0.3163230451520615,0.003961397686145383,0.12307742905678569,0.05145633474829393,0.04098599592425396,0.04698474706374739,0.07703968729393451,0.030503296615811845,0.09316057895044215,0.0282529204967913,0.05243099853390882,0.034774554848220944,0.020589681859279507
2019-02-12,0.029596163639324814,0.015264546720467363,2.0728306532630021e-07,0.01394658394175666,0.02129693369361661,0.31574406717450415,0.0037925096014784485,0.12337361476325318,0.0511314612168773,0.04037730132003755,0.04699706121221248,0.0784426393091426,0.030463830799729225,0.09448340332516082,0.027994998594827035,0.0518880924395879,0.03480474054336206,0.020401844421596628
2019-02-13,0.029630193433226374,0.015203832880650999,2.065687196615198e-07,0.013815486494494824,0.02110393433454756,0.3160052287528754,0.0037169217887731546,0.12394456997195201,0.050757039898094714,0.039715887880672957,0.047002673074939674,0.07761863554595642,0.029956857288233205,0.09611039493412925,0.028138782280861568,0.0520697840739776,0.03479443233301832,0.02041513846487638
2019-02-14,0.02984707714188153,0.014653833886774607,1.7181053399365832e-07,0.013769510219842959,0.021011185535920598,0.3143009858961835,0.0036743217908813504,0.12429100360495436,0.05089137416472762,0.04035025170323952,0.04726270445984013,0.07748153234473512,0.029036244428838356,0.09700137755535601,0.028436768248104136,0.05244814482281783,0.03498988308181346,0.0205536293035551
2019-02-15,0.029589431083376704,0.014438295297469494,1.7190288801934996e-07,0.013316098760391724,0.02059377377107163,0.31447993828880494,0.0036331460903964953,0.12536998621284423,0.05106721421094984,0.04033268678851057,0.046964217114129264,0.07664360924041339,0.029002432840217453,0.09740734324735426,0.02915671000093552,0.05254714538136579,0.03506199727880514,0.020395802490075825
2019-02-19,0.029238256064216213,0.014240203518367295,1.7247211831785384e-07,0.012764258391352888,0.020097448336989746,0.31974994526604916,0.003544444646779144,0.126268331729355,0.04939254205978375,0.03985427518095057,0.046482613489663774,0.07596000255045206,0.029026422233738847,0.09700645564293009,0.029141311855141044,0.0521439323932963,0.03518877677556509,0.01990060739325072
2019-02-20,0.02942038194357161,0.014280957747778919,1.7500433147356792e-07,0.012401905661445015,0.01977923530077795,0.32207177795717734,0.00353174131298404,0.12563692329041748,0.048817340957551816,0.039649988469049255,0.0460202633841872,0.07609685413521616,0.02921010356833059,0.09630351082862094,0.029257872593219804,0.05226616014626299,0.03566248629052538,0.019592321408552098
2019-02-21,0.028964127253450957,0.014351216877566401,1.7803579426665374e-07,0.012174018485636375,0.01955781868568357,0.3243230932245931,0.00356322648980572,0.12489836451676344,0.04724272216489185,0.03879891948887326,0.04559302724467813,0.07826308598363199,0.029276514302942706,0.09576527228910715,0.029423553101208633,0.0524001679117146,0.03612747145329586,0.019277222490362046
2019-02-22,0.029694828753548907,0.014486663243764093,1.8194263092253382e-07,0.012092707922004817,0.019472940390303308,0.32509879414404735,0.003634166601452529,0.12374563057958185,0.04712161367438127,0.03795287338692779,0.04517410074930809,0.08069989304090937,0.02849574702728547,0.09427726749543809,0.02927126903073103,0.05294323936633937,0.03677485430010365,0.019063228351242058
2019-02-25,0.029935389557514486,0.014405968398217043,1.8306946341071102e-07,0.011914187814070715,0.0191555745569329,0.32671954375262974,0.003632220435503433,0.12471765209934071,0.04501579932641401,0.03802800914632743,0.044949780469970314,0.08214481716484111,0.02734192671024357,0.09431644854628209,0.029253931895090953,0.05291784059940023,0.03675305862405559,0.018797667833702247
2019-02-26,0.030181743118959953,0.014403878837468746,1.8520458071223174e-07,0.011881923142689576,0.01901370659086502,0.3295493733595352,0.00367737025029589,0.12387931396355688,0.04427809168149849,0.03699066203167199,0.04446140822592583,0.08303080117441335,0.027390189177054342,0.09361504919323345,0.029370544052180727,0.05274862770925614,0.036957720598026524,0.018569411688787105
2019-02-27,0.030602326098807996,0.01448120379937044,1.8830186485995853e-07,0.011978965504314217,0.01904688606953071,0.33076285753068696,0.003713644404855671,0.12265558273176887,0.04470592219539396,0.035939436409166,0.04435012598357006,0.08350133906272274,0.027551201689731936,0.09273180295296964,0.02977801765374212,0.05237155246360893,0.037432471898890825,0.018396475249004347
2019-02-28,0.03248443333280459,0.014460796606652076,1.9003914784688e-07,0.012047296098294163,0.019018371625086655,0.33005322561917044,0.00368032023911295,0.12256165664087851,0.043799267071334906,0.03588849466122037,0.0447244556419454,0.08304815141891599,0.027099524226497,0.09411896802081636,0.029139807357488362,0.05211532737176248,0.03750686741574092,0.01825284661313113
2019-03-01,0.03306991082434898,0.014415032477654693,1.9148797408810584e-07,0.012204720241917365,0.01916977603480161,0.32848658209085985,0.003627753782969778,0.12229069954774263,0.04353579784749801,0.03598140887109137,0.045109091462882715,0.08279840203628483,0.02707555581018561,0.09552878128574206,0.028756050275535957,0.052286063630253704,0.0375516167098535,0.01811256558240318
2019-03-04,0.03314544965823685,0.014545626101480967,1.9242963711952923e-07,0.012369013539443726,0.019206846095716493,0.3294346420329846,0.0036303875610457265,0.12319377578522349,0.04191723623151045,0.03643013818374741,0.04471213212273308,0.08380792575963082,0.026360995903828323,0.09533821827734952,0.028358920977665413,0.05208709665321844,0.037349695715223445,0.01811170697132419
2019-03-05,0.033586670104499984,0.014554811810242351,1.9329773446936714e-07,0.012664314507289842,0.019337316162404874,0.3289482423889386,0.003630355202613025,0.12337065235562877,0.04081022232382015,0.03663380909691192,0.04495230157935276,0.08250605200283388,0.026203084450118815,0.0966480699573165,0.02843593640273119,0.05229936891905506,0.037291347808233566,0.018127251630274187
2019-03-06,0.034386791809401906,0.01457218204576237,1.9420901742623116e-07,0.01300475588916066,0.019507411208606662,0.3275524462505284,0.0036537923763281435,0.12292036990078413,0.039494507289200065,0.03671262427335176,0.04507379663978911,0.0838760855836437,0.025228833306735712,0.09766157045587323,0.028771800294365588,0.05218680458353053,0.03723259434719224,0.018163439536728315
2019-03-07,0.032104465137060965,0.014519651523808366,1.940078376078041e-07,0.013264744888064206,0.019595464881898374,0.32861441882179493,0.003642726233041666,0.12298229842363721,0.04020602243662087,0.037011310566035176,0.045184268934772516,0.08394848581661823,0.024991138270246033,0.09731195639230457,0.02942236771183434,0.05214586789349092,0.036914608022973486,0.01814001003796048
2019-03-08,0.03187313099109863,0.014450322811687712,1.9340639766319203e-07,0.013487029961604,0.019672363756732335,0.3306527677538957,0.0036425176961366198,0.12313445888606686,0.039265987642681396,0.037171807693441195,0.04501401686999054,0.08283287568164838,0.025387762348483556,0.09694193158240276,0.02942240882464111,0.052392756512409995,0.03645771755042825,0.018199950030253386
2019-03-11,0.032342528127627786,0.014566687556350764,1.9553504337174024e-07,0.013882853052646135,0.020047146439813937,0.3319328564163172,0.0036895084149273488,0.12289389650440752,0.03787578443980172,0.03654675453654183,0.045018778202277336,0.08254749420838257,0.02490250784567663,0.09709965631913292,0.029153019347653523,0.052594205140059934,0.036827360376685145,0.018078767536654484
