,calendar,fomc_day,fomc_release,fomc_since_inv,fomc_until_inv,har_ma,numobs,sumabsret,sumautocov,sumbipow,sumpret2,sumret,sumret3,sumret4,sumvolume,vix,vix3m,vvix
2019-03-27,0.026803056380130346,0.014147184222002517,1.7778264587340453e-07,0.013650595172533654,0.019307748806794044,0.32885682221666634,0.004804119874043379,0.1313448655454321,0.046095296542273796,0.03877574833321702,0.047554037703829335,0.08719677011021622,0.0339314482855831,0.0932095685441634,0.026575740318875826,0.04502509027551616,0.024289566108969096,0.018432163777107838
2019-03-28,0.026760871117583556,0.014145515762060155,1.7836092767969443e-07,0.013694634997438242,0.019496350300805276,0.328536130832601,0.004827183034145497,0.13116151286490593,0.04597226759133791,0.03886565629591761,0.04749873687528968,0.08747510141760831,0.03406446825945045,0.09310174692954624,0.026883254566904546,0.04478977680424521,0.024319767510247992,0.018406846478984756
2019-03-29,0.02715905004125752,0.01414140929787187,1.7896564442481103e-07,0.013705015166490553,0.01962052841202666,0.328169104424865,0.0048264264810543,0.1312443728742527,0.045927532787795426,0.03900354536609857,0.04749896804988513,0.08698563673811985,0.034271606485263104,0.09306224899837075,0.026880087430323926,0.04481029181915723,0.024337900058130513,0.018356096603392533
2019-04-01,0.02733724815278878,0.014086137140328024,1.7893126033517689e-07,0.01364909872667667,0.019582092950957135,0.3284741450047969,0.004825446293741699,0.13125363569411197,0.046131739313338936,0.039162070612234215,0.047353486535023664,0.08698354522565872,0.034093837683374255,0.09313077416414552,0.02668438370229484,0.044712407935659365,0.024274065546590333,0.018265706387018688
2019-04-02,0.027314361716216817,0.013790029996447276,1.6845516524336273e-07,0.013566056850396547,0.01950007065136857,0.32965319099632057,0.004848468766134417,0.1314169650564292,0.045991355782215027,0.03913580010914971,0.04730334135336678,0.08654997015166097,0.03380621799312791,0.09358141175104373,0.026534654973045718,0.044593573021648805,0.02418745110083291,0.018226911275429802
2019-04-03,0.027704880120705135,0.013649717883504164,1.6697620762116913e-07,0.013429425157100904,0.019401447350958275,0.3304759503202523,0.004852014524934235,0.13142692395132455,0.04597487789998261,0.039061169597430355,0.047208566176906136,0.08590924162084812,0.03371247956722865,0.09380432807674224,0.02659662825340199,0.044532151775084544,0.024094447897068355,0.01816558285031989
2019-04-04,0.027561192688232303,0.01348102254692802,1.6517462780735156e-07,0.013262709018175672,0.01917555099153207,0.33158901762994375,0.004844100294005542,0.13160627425811672,0.04588627354910514,0.03916769773740814,0.047074572306380784,0.08585527800732096,0.03337267197431201,0.09398125104618332,0.02667540666346368,0.044437087856859236,0.02394999636577623,0.01807973189162853
2019-04-05,0.027430642949855425,0.013411525311126726,1.6542445517848445e-07,0.013140684452460473,0.018884835566170145,0.3332946410283825,0.004835594433423179,0.1324222671807295,0.04546211507417916,0.03928989164439926,0.047012655502377605,0.08473828933138321,0.03290101763425935,0.09450974272265245,0.02631365324370368,0.04444792944182493,0.02384725065194884,0.01805709840666834
2019-04-08,0.027341642849000758,0.013325304712761362,1.6559596749983076e-07,0.0129935276587353,0.018591648975789847,0.3351842967729876,0.004818903334848294,0.13298905994440138,0.04509511374775115,0.03932754479398867,0.046887474382203774,0.08377091954725965,0.032653284706822626,0.09492051412951878,0.026157210274760208,0.044309768293649986,0.02367511115469394,0.017958509124859124
2019-04-09,0.027453749091939993,0.013316194288823368,1.6647932256682393e-07,0.012901145620147854,0.018413336805178072,0.3364153354461744,0.004813957085292576,0.13319316725628005,0.04471152718083234,0.03912280526170739,0.047050955123134765,0.08324242406100468,0.03236830353669506,0.0955833413356353,0.02567806596394287,0.044248046490547345,0.02358342571984619,0.01790405325349514
2019-04-10,0.02790893756480854,0.013372914361363071,1.6816337904430588e-07,0.012879154187461217,0.018361479775353257,0.33607571654338086,0.004826125099115801,0.13245888297249847,0.04477808021504614,0.038901505233747476,0.04712614892226944,0.08335301963810514,0.03229038768702964,0.09589898746839814,0.025765071641936615,0.04462215605287713,0.023581100999740232,0.017800163473489807
2019-04-11,0.027895615060667164,0.013441294182143378,1.6998984712034126e-07,0.012900535160005243,0.018362123630046454,0.3355459801440716,0.004835803282382133,0.1318654438823502,0.045313714884350695,0.03871574387803624,0.04715228965890999,0.08366956314903064,0.0320599149608719,0.09630106037548394,0.02575622193922868,0.04496764538398949,0.023596993552846286,0.017619886885739056
2019-04-12,0.028129416844873717,0.013520297496469677,1.719673341737178e-07,0.012961189426832807,0.018410934155683314,0.3358423160111121,0.00484010505097024,0.13177964643252765,0.044884404145553024,0.038731981736051295,0.047116912316971286,0.08246670039325736,0.03177433474944342,0.0966987614310839,0.02626989938236491,0.04542242069864422,0.023663263829158333,0.01748724393166879
2019-04-15,0.02809522790064964,0.013502674638738521,1.7267768866417228e-07,0.012953110058624599,0.01836819072790331,0.33664214943893134,0.004804490224089319,0.13188870224270516,0.04452623526412734,0.038690241009450135,0.04708986747038927,0.08228616205218618,0.0315975816236577,0.09698134557006022,0.026185610522680855,0.04554567421517796,0.023571830424807406,0.01727073393813238
2019-04-16,0.02837756906248027,0.01371006571537974,1.7630239657480455e-07,0.013188152898383107,0.018678320152075534,0.33580683563802405,0.004837146587138302,0.13119152071345785,0.045055568715887735,0.03838048969854158,0.04742187662231944,0.08066786937526198,0.03157663766029433,0.09791717156652165,0.02596026140017878,0.046244131696688576,0.023828267369413837,0.017157938825556555
2019-04-17,0.02995630651685014,0.014329088829014904,1.8547992818170947e-07,0.013861539403767652,0.01962148448645627,0.32649709961415496,0.005020637397256747,0.12703494454835654,0.04645834325005123,0.03772939867108101,0.0482376065007735,0.08446981195897954,0.031743095057773424,0.09823045140013895,0.026835336500229144,0.04785620571025572,0.024790487811880035,0.017327976863051747
2019-04-18,0.030726689755106916,0.014596395674103898,1.9037996709123794e-07,0.014222230050349437,0.02014607636802739,0.3247999798909839,0.00510749278626657,0.1254607059703617,0.046546288361665175,0.03785135834801617,0.048006332052420914,0.08469500574849198,0.03175750987058625,0.09780719941016522,0.02753993520367858,0.048369849689940486,0.025215096315397693,0.017151664124470743
2019-04-22,0.03069349589756558,0.014604604218892881,1.9118273608907702e-07,0.014335493715267517,0.020277979471558055,0.3257921737776932,0.005084318767665446,0.12604474689106554,0.045830075187002876,0.03811553222783322,0.04772453923198997,0.08483524519995955,0.031141121828797177,0.09769586892980964,0.027639111463313635,0.04809396942237523,0.0252603032071788,0.016831229379295418
2019-04-23,0.030459829796897507,0.014535285929560502,1.9128447309444103e-07,0.014426713350392684,0.02035948200199022,0.3277395799866603,0.005022143792622953,0.12693447920667017,0.04511589276466279,0.03781823813941763,0.04763342854655779,0.08373520434590093,0.031121932915745748,0.09786076283477406,0.02754536489280837,0.04795015176930709,0.025228903226392756,0.016512415215165364
2019-04-24,0.030220988176502008,0.014483074473967324,1.9163061623829974e-07,0.01453933324297055,0.020484789967611022,0.3289493466144038,0.0050250874523015505,0.1267205612962422,0.04515746336127549,0.03773652414855527,0.04732551637696993,0.08391749748373761,0.03071390827157849,0.09775556802219575,0.027619713205758827,0.047857928721929587,0.025252086197671327,0.01624042135571304
2019-04-25,0.030242819922808507,0.014544102297214303,1.934588677948905e-07,0.014764642243973742,0.0207968368616413,0.32936880767825366,0.0050631785332827806,0.12599520653261984,0.045443610859531545,0.03758261876329537,0.04714441311108032,0.08377115449037556,0.030552811295120275,0.09758123638137968,0.02777803404546185,0.04786248465437765,0.025459704033917042,0.016048144836798797
2019-04-26,0.030574069761704445,0.014521709459391853,1.9417552638408363e-07,0.014906407090019875,0.021026502887225386,0.32901163274137285,0.005054636660796031,0.1257114955070875,0.045278121844608624,0.03772978324592135,0.046858132898022924,0.0847431917152756,0.030132299635515367,0.09742810549805794,0.027967292830790292,0.04770276241109098,0.025549915045675706,0.01580374659191674
2019-04-29,0.03063393939080676,0.014443776554195726,1.9415660967940597e-07,0.014992015727523856,0.02124621506227704,0.329974511281097,0.004981405169061438,0.12602886239085506,0.04513095557598233,0.03742078449058388,0.04649002986047018,0.08454167784713307,0.03001247596551111,0.09757085454607342,0.028014778110837323,0.04738902157805743,0.02552271973153026,0.015605782561394372
2019-04-30,0.03197712439857319,0.014511109328254758,1.9597765119650554e-07,0.015225516451448531,0.021785795844550402,0.33011890879627903,0.004937138134338164,0.12545014275748131,0.04477587628085496,0.03757571099721063,0.045869217391659015,0.08398806990001781,0.02977144348091371,0.09671251863411015,0.028551658864469958,0.04739607958350831,0.025754764786944315,0.015598728391734616
2019-05-01,0.03197679936169155,0.015080544037701094,2.2938811413611981e-07,0.015388931208180488,0.022260251975821706,0.33226652815883956,0.004855995552354076,0.12572989898259554,0.04473383458220568,0.038122936450715024,0.044869791384912185,0.08251262134115778,0.029585323820821265,0.09497183412195127,0.02925851963615285,0.0469992929913969,0.02588688916140285,0.015499777843986009
2019-05-02,0.03186683309742763,0.01496170237266422,2.2788338078750467e-07,0.01558573781010483,0.022416423337748008,0.3345912688918718,0.0047079575505472445,0.12727052125288113,0.04437703503740519,0.03849740722578419,0.043932447888326565,0.08275803339660745,0.029045018768633052,0.0937111269527507,0.02892480084518966,0.04621252621331179,0.02578286733425492,0.015358064141110815
2019-05-03,0.032571043931996176,0.015220883165021485,2.3220258596761982e-07,0.0161693070991575,0.023180250730372207,0.3329081038272121,0.004673933918895705,0.12625462547184368,0.04405850706861253,0.03829986165266074,0.04347661176521879,0.08419424630197439,0.02869115067490272,0.09281589091845001,0.029312534397602442,0.046401110055491246,0.026281167317508906,0.015490539500493542
2019-05-06,0.03286224709667001,0.01531389414141898,2.345409927802334e-07,0.01655967233725701,0.023736285643194126,0.33472077054206917,0.0046061898889599665,0.12587217437978557,0.04463137397510784,0.03795004371980571,0.04291311664442942,0.08468051187306001,0.027959655486348912,0.09112983568542825,0.02891077168596094,0.046151400905084884,0.02654634035851158,0.01545548109591505
2019-05-07,0.03253380606090592,0.015070650365069235,2.31653766522296e-07,0.01650667124147337,0.023730073303488235,0.3394503148075257,0.004431479569475656,0.12709340182590997,0.04394610969749152,0.03805562132887138,0.04169780186646031,0.08574818391360918,0.02737784929639394,0.08867027331648834,0.02870648413797874,0.045500559347851285,0.02627537050755585,0.015205117759684993
2019-05-08,0.031883246711085535,0.014930404241749922,2.3021396213263543e-07,0.016513340632608963,0.023819141020150786,0.3430169070063868,0.004317699720101765,0.12753573031087384,0.043631333647989566,0.037863191316371544,0.04121340663398949,0.08583435113470346,0.026944220349497738,0.08758124811464914,0.02860420252884674,0.04526448666441395,0.02602379275642688,0.015023066996191848
2019-05-09,0.03160407753246941,0.014698189336987848,2.2739567158951074e-07,0.016373178806522486,0.02371933359762268,0.3457837818425958,0.004204893466255797,0.12861816508140506,0.043559562348058,0.03734098865325552,0.04099730109546017,0.08546249852962799,0.026765993656909372,0.08712046034480284,0.028460098839330004,0.04501021176686524,0.025560593748629117,0.014720443957530775
2019-05-10,0.030688128418079844,0.014370338522407825,2.2314079756466427e-07,0.016090037293667172,0.023415013852161957,0.35008672789685363,0.0041009565030196505,0.12914808164902114,0.04333468069772381,0.036794215405539156,0.04007385072478069,0.08867355696286416,0.026588985239116143,0.08515143739977928,0.02818739520613792,0.043999193355699684,0.024932658039468095,0.014364519692882391
2019-05-13,0.030313731191799004,0.014154104482965824,2.2051611462995966e-07,0.01589529078054219,0.0232289564859848,0.35332096253334605,0.004011956873902407,0.1305655714790243,0.04325977843177539,0.036319741258912325,0.03995109786103057,0.08742608608389768,0.025876364632090473,0.08534967423904681,0.0280165898853303,0.04377131948584463,0.02450542779797474,0.014033125980417775
2019-05-14,0.03037126349635499,0.014122742681895952,2.2091958259723125e-07,0.01589022659809156,0.023278772374338008,0.35272031130662634,0.0039822624873663195,0.1304476436383748,0.04357072699498301,0.03633557947123595,0.040065311030646235,0.08760764393492594,0.025750885546251205,0.08547200714208276,0.02819946853927841,0.0438769682603944,0.02435992160329241,0.013948043974279045
2019-05-15,0.030507925347160944,0.014137980780523066,2.219841626156405e-07,0.015911772971695957,0.023295410981532944,0.3511589290210512,0.004021966872150605,0.12997828991381002,0.04374778633352762,0.03646690031536998,0.040111780004434536,0.08769652257665866,0.025815917519250373,0.08593734650452611,0.028670763882876135,0.04427899934563716,0.024280253802077698,0.01398123184355443
2019-05-16,0.030586862759571395,0.013798069369485192,2.0360623818145465e-07,0.015879964014600834,0.023226604794120448,0.35109699269937106,0.004086750212731622,0.13051656342158202,0.04423377060974705,0.03667947153663094,0.04012436198629357,0.08736774873475399,0.025207173361831106,0.08589756118375964,0.0287877981136824,0.044393981642492496,0.024159951752546312,0.013956170200561613
2019-05-17,0.03029369545083553,0.013609543138644471,2.030089534754832e-07,0.015564714669944456,0.02291286916455088,0.35252020609213575,0.004125775783792145,0.13141313175184166,0.044363646511416846,0.03650807626107893,0.0398236828966775,0.08745385379896287,0.0251005543470944,0.0856021543195781,0.028923409303180464,0.04415404999171767,0.023910409990661536,0.013720023518933493
2019-05-20,0.030282042191365568,0.013530828765852316,2.0444211098460118e-07,0.015353503972044463,0.02270000047596478,0.3534566587075141,0.004183349230249895,0.13128434118055068,0.043827156847364115,0.03672229088685791,0.039630161949480235,0.08801824464916554,0.02557739719790169,0.08491993716051892,0.028954136338037853,0.044174542420758786,0.023879409303311113,0.013505794280951146
2019-05-21,0.03014383072143869,0.01351842746813725,2.05926311384417e-07,0.015146363168385621,0.02247761530169233,0.35523216116735495,0.004258055930273111,0.13137084826208414,0.043354568902027484,0.037153906929299346,0.03924958957327252,0.08761000917295145,0.025792976443358998,0.08434160632433911,0.02920489827182661,0.04389379232497901,0.023881026124665937,0.013370117987601978
2019-05-22,0.030082311007651623,0.013538655791118527,2.0793755588260737e-07,0.015022669215745623,0.02234332155813733,0.35694620941841454,0.004397652698459927,0.13086582582543763,0.04234025183955051,0.03724782224463149,0.03882369606444208,0.08811530686402685,0.02598234572068031,0.08377058043499971,0.029628761921869508,0.04373819309435502,0.023945457587039774,0.013210730775883544
2019-05-23,0.030134149066898073,0.013603577032732059,2.106058730897069e-07,0.01499720952775779,0.022312811348820467,0.3578066451536038,0.004541821282152813,0.1304428622726824,0.04223223708702803,0.0368776156603685,0.03848215267500348,0.08950292433248666,0.025786295878974727,0.08251575790733634,0.029756686807168788,0.04393625247541381,0.024027783073171265,0.013043007812527983
2019-05-24,0.030415023091065158,0.013549231923726349,2.1138400340063946e-07,0.01488438281128641,0.022120432717026618,0.35892015280366646,0.004596426471635436,0.1308851186774956,0.04130117587120307,0.03729706461357574,0.03806661636052124,0.08963560801923916,0.025518687822950477,0.08224176978642493,0.030013044222845276,0.04378432077402985,0.023883027135242527,0.01288770551406217
2019-05-28,0.03048795457245283,0.013517112650236125,2.1249008896546374e-07,0.014851370837536706,0.022013682549681616,0.36044100480293684,0.004669645795595863,0.1301883916702716,0.0410812880305278,0.0368468993397363,0.03765039466222314,0.09101664235711798,0.025571019579662253,0.08148027607971291,0.029966023075594,0.04372892549325366,0.023828493525575898,0.01266066248779554
2019-05-29,0.030759297166876517,0.013561516359177152,2.1474786680156065e-07,0.014931071724902847,0.022071104891389196,0.36071932728049194,0.004715563086297546,0.12943835772581372,0.04159181385849753,0.0363880917454437,0.03746131939708566,0.0915831585798157,0.0257686096121123,0.08053408020575158,0.03015005905333477,0.04389951387996788,0.02392250402561341,0.012504396659561705
2019-05-30,0.03076654778085539,0.013564212948531761,2.162965657025639e-07,0.014990103179370558,0.022093727661190467,0.36048043346657166,0.004701715981785513,0.12934836620472678,0.04115254139133341,0.036411657171635234,0.037637626330262554,0.0918584597041133,0.0257179538892123,0.08080427512157429,0.030125916974100567,0.044073353050250105,0.023855075515942913,0.012417817331977403
2019-05-31,0.03206680100778391,0.01354052759637627,2.1744119200292595e-07,0.015072595135036459,0.022186790504062665,0.3589572259868416,0.004665858738040535,0.12890281563736058,0.04141910731729163,0.0363660632875138,0.03776097411348841,0.09207037549360841,0.025660150232578446,0.08090082597488148,0.02992624027186691,0.0444097604051849,0.023729761832427497,0.01236390902446445
2019-06-03,0.03205872764375384,0.013552501966134585,2.1736561994210748e-07,0.015084108442475123,0.022125812859565254,0.35978962597597236,0.004613683342952996,0.12955564211342202,0.04055980962629552,0.03690033004909072,0.03747774354782541,0.0915728805690383,0.025212516303993363,0.08121083816537597,0.029937564823776783,0.04462067326966269,0.023441318176127084,0.012286005758918316
